100 3940
34 41 8
34 42 -2
34 43 -4
34 44 18
34 45 21
34 46 15
34 47 -2
34 48 11
34 49 28
34 50 30
34 51 -6
34 52 10
34 53 -10
34 54 10
34 55 -5
34 56 17
34 57 14
34 58 8
34 60 8
34 61 -10
34 62 -10
34 64 26
34 65 18
34 66 7
34 68 18
34 69 2
34 70 9
34 73 12
34 74 -4
34 78 12
34 80 -6
34 81 -4
34 82 12
34 83 25
34 84 13
34 85 24
34 87 9
34 88 9
34 89 29
34 90 15
34 91 14
34 94 14
34 95 15
34 97 7
34 98 -1
34 99 16
35 36 20
35 37 3
35 38 13
35 39 10
35 41 1
35 42 -3
35 43 16
35 44 11
35 46 4
35 49 -10
35 50 17
35 53 12
35 54 -3
35 55 11
35 56 30
35 57 12
35 58 11
35 59 9
35 60 12
35 62 4
35 64 17
35 65 23
35 66 13
35 67 8
35 68 12
35 69 9
35 70 19
35 72 23
35 73 15
35 74 13
35 75 9
35 76 1
35 77 22
35 78 3
35 79 18
35 80 28
35 81 14
35 82 -3
35 83 2
35 85 2
35 86 5
35 87 9
35 88 9
35 89 -9
35 91 -7
35 92 26
35 94 8
35 95 1
35 96 30
35 98 1
35 99 18
36 37 17
36 38 23
36 39 29
36 40 -1
36 41 -5
36 42 19
36 44 18
36 45 -6
36 46 -9
36 47 -5
36 49 13
36 50 18
36 51 -2
36 52 -1
36 54 29
36 55 9
36 56 -9
36 58 -5
36 59 1
36 60 26
36 61 9
36 62 2
36 63 -7
36 64 8
36 65 7
36 66 16
36 67 26
36 69 12
36 71 13
36 73 2
36 75 10
36 76 12
36 77 1
36 78 30
36 79 21
36 80 -8
36 81 -8
36 82 28
36 84 27
36 85 3
36 86 -4
36 89 21
36 90 14
36 91 17
36 93 17
36 95 5
36 96 14
36 97 26
36 98 23
36 99 28
37 38 -6
37 39 -8
37 40 -4
37 41 5
37 42 -9
37 43 25
37 45 2
37 46 24
37 47 -9
37 48 -8
37 50 -2
37 51 6
37 52 -5
37 53 2
37 54 19
37 55 -7
37 57 -3
37 58 16
37 59 10
37 61 -8
37 62 -9
37 63 6
37 67 13
37 68 -4
37 69 1
37 70 -8
37 71 -5
37 72 29
37 73 19
37 74 10
37 75 10
37 76 20
37 77 2
37 78 -10
37 79 -6
37 81 -3
37 82 15
37 83 5
37 86 -1
37 87 18
37 88 -6
37 89 2
37 90 -8
37 91 1
37 92 14
37 93 4
37 95 -5
37 98 -2
37 99 1
38 39 -6
38 40 26
38 43 22
38 45 1
38 46 23
38 48 20
38 49 21
38 50 8
38 51 -1
38 52 15
38 53 24
38 54 3
38 55 20
38 56 17
38 57 9
38 58 -1
38 63 -5
38 65 -2
38 66 26
38 67 -5
38 68 1
38 69 5
38 70 -2
38 71 30
38 74 7
38 76 9
38 77 2
38 78 -9
38 79 19
38 80 6
38 81 18
38 82 7
38 83 1
38 84 29
38 85 -1
38 86 -3
38 87 5
38 88 5
38 89 -10
38 90 4
38 91 23
38 92 11
38 93 1
38 94 13
38 95 3
38 96 4
38 97 15
38 98 -8
38 99 15
39 40 30
39 41 17
39 42 1
39 43 -10
39 44 27
39 45 18
39 47 8
39 48 27
39 49 -2
39 51 -4
39 52 2
39 53 14
39 54 1
39 55 -8
39 56 -10
39 57 20
39 58 17
39 59 5
39 61 -1
39 62 10
39 63 23
39 64 9
39 65 9
39 66 6
39 67 25
39 68 12
39 70 13
39 71 24
39 72 -2
39 73 9
39 76 19
39 77 27
39 78 25
39 79 27
39 80 14
39 82 23
39 83 13
39 84 -7
39 85 2
39 87 24
39 89 23
39 90 16
39 91 1
39 92 13
39 93 24
39 95 -9
39 97 1
39 98 6
40 41 25
40 42 28
40 43 11
40 44 13
40 45 -8
40 46 14
40 47 25
40 49 -8
40 51 11
40 52 10
40 53 16
40 54 -9
40 56 -1
40 57 16
40 58 29
40 59 9
40 60 -1
40 61 8
40 62 -7
40 63 -8
40 65 30
40 66 28
40 68 24
40 69 -1
40 70 -4
40 71 6
40 72 6
40 73 -4
40 74 3
40 75 27
40 77 -9
40 78 7
40 79 2
40 80 19
40 81 2
40 82 2
40 83 3
40 84 26
40 86 23
40 87 23
40 89 26
40 92 9
40 93 30
40 95 16
40 96 -3
40 97 16
40 99 13
41 42 17
41 43 -8
41 44 29
41 45 23
41 46 25
41 48 -9
41 50 5
41 51 28
41 52 2
41 53 14
41 54 8
41 55 -9
41 56 10
41 57 -3
41 58 1
41 59 -5
41 61 2
41 63 25
41 64 13
41 65 13
41 66 5
41 67 19
41 68 18
41 69 14
41 70 17
41 71 3
41 72 -9
41 73 29
41 76 20
41 77 6
41 78 12
41 79 23
41 80 13
41 81 23
41 83 -6
41 84 -10
41 85 -10
41 87 13
41 90 17
41 92 -2
41 93 -4
41 94 -8
41 95 -7
41 96 13
41 98 23
41 99 5
42 43 -10
42 44 5
42 45 27
42 46 4
42 47 26
42 48 19
42 49 5
42 50 11
42 51 29
42 52 1
42 53 26
42 54 3
42 55 -3
42 56 16
42 57 23
42 59 11
42 60 20
42 61 -1
42 62 9
42 63 21
42 64 -5
42 65 11
42 66 24
42 67 4
42 72 29
42 73 26
42 75 8
42 76 3
42 77 9
42 78 17
42 79 3
42 80 -7
42 83 22
42 84 1
42 85 6
42 86 4
42 88 -5
42 89 1
42 91 -9
42 92 21
42 93 29
42 95 12
42 97 -10
42 98 29
42 99 26
43 44 19
43 45 26
43 46 19
43 47 27
43 48 -7
43 51 13
43 52 19
43 53 5
43 54 27
43 56 2
43 57 27
43 58 -4
43 59 20
43 61 16
43 62 7
43 63 -9
43 64 22
43 65 22
43 66 12
43 67 3
43 69 6
43 70 21
43 72 -8
43 73 14
43 74 21
43 76 30
43 77 -5
43 79 18
43 81 1
43 82 1
43 83 1
43 84 3
43 85 12
43 86 29
43 87 20
43 88 -4
43 89 1
43 90 14
43 91 5
43 92 19
43 93 -2
43 94 8
43 96 -10
43 97 19
43 99 -2
44 45 15
44 46 14
44 47 -10
44 48 1
44 49 12
44 50 25
44 51 9
44 53 -7
44 55 12
44 56 23
44 57 27
44 58 -5
44 59 -2
44 60 13
44 61 14
44 63 29
44 64 14
44 65 15
44 67 -6
44 69 30
44 70 11
44 71 1
44 72 10
44 73 21
44 74 3
44 75 29
44 76 -10
44 77 6
44 79 -7
44 80 -5
44 81 3
44 82 23
44 83 -5
44 84 23
44 85 11
44 86 19
44 87 8
44 91 2
44 92 29
44 93 3
44 96 30
44 97 23
44 98 10
44 99 29
45 46 6
45 47 -4
45 48 1
45 49 6
45 51 4
45 52 17
45 53 8
45 54 19
45 55 -6
45 56 -7
45 57 23
45 59 19
45 60 21
45 62 -2
45 64 21
45 65 30
45 67 22
45 68 4
45 69 4
45 71 20
45 72 1
45 73 5
45 75 5
45 76 19
45 77 20
45 78 28
45 79 11
45 80 -9
45 81 14
45 82 -2
45 84 25
45 85 -1
45 86 13
45 87 2
45 88 22
45 89 17
45 91 22
45 93 14
45 94 25
45 96 2
45 97 1
45 98 5
45 99 -5
46 47 19
46 48 12
46 49 11
46 50 30
46 51 7
46 52 27
46 53 14
46 54 2
46 55 26
46 56 10
46 58 1
46 60 -6
46 62 3
46 64 1
46 66 1
46 68 8
46 69 8
46 70 -6
46 71 1
46 72 1
46 73 5
46 74 11
46 75 14
46 76 3
46 77 23
46 78 5
46 79 28
46 80 15
46 82 17
46 83 -8
46 84 17
46 85 1
46 86 -10
46 87 -4
46 88 17
46 89 -10
46 90 13
46 91 1
46 93 3
46 95 17
46 98 22
46 99 12
47 48 16
47 50 -1
47 54 -2
47 55 22
47 56 29
47 57 11
47 58 1
47 59 21
47 60 25
47 61 14
47 62 12
47 63 10
47 64 9
47 65 -8
47 67 18
47 68 8
47 70 29
47 71 29
47 72 26
47 73 12
47 75 17
47 76 23
47 77 -1
47 78 15
47 80 12
47 81 1
47 82 19
47 83 -3
47 84 24
47 85 21
47 86 -10
47 88 20
47 89 24
47 90 3
47 91 17
47 93 3
47 94 14
47 95 18
47 96 1
47 97 -7
47 99 2
48 49 20
48 51 -5
48 52 -3
48 53 1
48 54 20
48 55 3
48 56 28
48 57 29
48 58 2
48 59 1
48 60 11
48 63 21
48 64 22
48 65 30
48 66 2
48 67 19
48 68 28
48 69 17
48 70 7
48 71 26
48 72 1
48 75 3
48 76 -7
48 77 5
48 78 2
48 79 5
48 81 1
48 82 17
48 84 30
48 85 18
48 86 12
48 87 8
48 88 5
48 89 16
48 90 25
48 93 18
48 94 9
48 95 -10
48 96 8
48 97 1
48 99 14
49 50 -5
49 52 27
49 53 30
49 54 8
49 56 25
49 57 3
49 58 28
49 59 17
49 60 11
49 61 -3
49 62 8
49 63 -10
49 66 -1
49 67 1
49 69 27
49 70 15
49 72 6
49 73 1
49 74 17
49 75 -10
49 76 21
49 77 10
49 79 2
49 80 -6
49 83 -8
49 84 30
49 85 -2
49 86 1
49 87 10
49 88 25
49 89 7
49 90 -7
49 91 27
49 92 25
49 94 -10
49 95 10
49 96 -7
49 97 24
49 98 10
49 99 -5
50 51 -9
50 52 11
50 53 -6
50 54 20
50 55 23
50 56 -2
50 57 18
50 60 28
50 63 -1
50 64 -3
50 65 8
50 66 -7
50 67 -2
50 68 20
50 69 24
50 70 -3
50 71 -3
50 73 5
50 75 14
50 77 27
50 78 -8
50 79 -1
50 80 16
50 83 27
50 84 11
50 85 11
50 86 -3
50 87 3
50 88 24
50 89 19
50 90 -3
50 91 -10
50 92 13
50 93 22
50 94 24
50 95 8
50 96 -8
50 98 -9
50 99 28
51 52 1
51 53 17
51 55 -7
51 56 8
51 57 -5
51 58 17
51 60 6
51 61 -7
51 62 -2
51 64 8
51 65 -5
51 66 13
51 67 13
51 69 1
51 71 28
51 73 3
51 75 21
51 76 7
51 77 26
51 78 18
51 79 28
51 80 25
51 81 30
51 82 -7
51 83 28
51 86 -6
51 87 9
51 88 19
51 89 3
51 90 14
51 91 -8
51 92 20
51 94 14
51 95 21
51 96 -3
51 97 28
51 98 1
51 99 16
52 53 26
52 54 12
52 56 -4
52 57 16
52 58 8
52 59 14
52 61 15
52 62 2
52 63 -7
52 65 10
52 66 2
52 68 12
52 69 18
52 71 1
52 72 16
52 74 -5
52 75 22
52 77 18
52 78 6
52 79 7
52 80 -2
52 81 -8
52 82 7
52 83 24
52 85 8
52 86 -1
52 87 -2
52 88 25
52 89 -2
52 90 24
52 91 9
52 93 3
52 94 8
52 95 10
52 96 19
52 98 -8
52 99 1
53 54 9
53 55 12
53 58 -5
53 59 8
53 61 -4
53 62 -2
53 64 8
53 65 -7
53 66 9
53 67 6
53 68 19
53 71 14
53 72 -3
53 73 19
53 74 5
53 75 -5
53 76 1
53 78 15
53 79 19
53 80 1
53 81 18
53 82 26
53 83 1
53 85 23
53 86 1
53 87 24
53 88 -5
53 89 11
53 90 10
53 91 22
53 92 10
53 93 21
53 94 25
53 95 28
53 96 8
53 97 -5
53 99 30
54 55 1
54 56 10
54 57 4
54 58 -5
54 59 -4
54 60 10
54 61 -2
54 62 -8
54 63 23
54 65 14
54 66 4
54 68 30
54 69 27
54 70 30
54 71 2
54 73 23
54 74 21
54 76 -7
54 77 -5
54 79 28
54 80 9
54 81 1
54 83 2
54 84 15
54 85 -6
54 86 -2
54 87 7
54 88 3
54 89 5
54 90 24
54 91 25
54 92 1
54 93 15
54 94 -6
54 95 26
54 97 19
55 56 -2
55 57 14
55 58 8
55 59 9
55 61 12
55 62 5
55 63 -2
55 64 15
55 65 9
55 66 13
55 67 7
55 68 8
55 70 17
55 71 3
55 72 -10
55 73 10
55 74 18
55 75 9
55 76 27
55 77 -3
55 78 7
55 79 4
55 82 2
55 84 10
55 85 2
55 86 7
55 88 5
55 89 -2
55 91 20
55 92 14
55 93 26
55 94 21
55 96 -2
55 97 22
55 99 -2
56 57 5
56 58 19
56 59 16
56 60 24
56 61 -6
56 62 1
56 63 15
56 64 8
56 65 -8
56 67 17
56 68 -2
56 69 28
56 70 1
56 71 27
56 73 23
56 74 -6
56 75 -4
56 76 9
56 77 -4
56 78 -1
56 79 21
56 84 27
56 85 20
56 86 2
56 88 25
56 90 23
56 91 1
56 92 22
56 93 20
56 94 5
56 95 5
56 97 -10
56 98 12
56 99 -3
57 58 1
57 59 17
57 61 16
57 62 -6
57 63 26
57 64 8
57 65 21
57 66 11
57 67 22
57 68 21
57 69 -1
57 72 4
57 73 21
57 74 15
57 75 15
57 76 12
57 77 18
57 78 -9
57 79 7
57 80 7
57 82 10
57 84 -2
57 85 7
57 87 14
57 88 26
57 89 10
57 91 17
57 93 17
57 95 25
57 96 15
57 97 -5
57 98 13
57 99 -9
58 59 -7
58 60 26
58 61 18
58 62 -3
58 63 -3
58 64 11
58 65 -1
58 66 1
58 67 14
58 68 -6
58 69 5
58 70 28
58 72 17
58 73 -7
58 74 12
58 75 23
58 80 22
58 81 6
58 83 5
58 84 -6
58 85 21
58 86 4
58 87 16
58 89 7
58 90 18
58 91 17
58 92 22
58 93 -6
58 94 -9
58 95 22
58 97 20
58 98 20
58 99 21
59 60 24
59 61 -4
59 62 25
59 63 -1
59 64 4
59 65 26
59 66 20
59 67 -9
59 69 -3
59 70 25
59 71 14
59 73 26
59 74 12
59 75 11
59 76 24
59 77 -1
59 79 30
59 81 -8
59 82 20
59 83 4
59 84 -4
59 85 -8
59 86 -1
59 88 -7
59 89 23
59 90 3
59 91 -7
59 93 -1
59 96 5
59 97 15
59 98 13
59 99 1
60 61 2
60 62 2
60 63 10
60 64 -1
60 65 22
60 66 27
60 67 -8
60 68 13
60 69 26
60 71 1
60 72 -1
60 73 -3
60 75 11
60 76 1
60 78 19
60 80 28
60 81 13
60 82 23
60 83 12
60 84 23
60 85 14
60 86 27
60 87 12
60 88 24
60 89 -4
60 92 19
60 93 11
60 95 29
60 96 27
60 98 -6
60 99 -7
61 62 -9
61 65 4
61 66 29
61 67 3
61 70 8
61 71 19
61 72 -3
61 74 26
61 75 -5
61 76 -1
61 78 -5
61 79 25
61 80 25
61 81 15
61 82 22
61 83 27
61 84 24
61 85 1
61 86 -8
61 88 -3
61 89 27
61 90 27
61 91 13
61 92 15
61 93 28
61 94 -3
61 95 -3
61 96 -2
61 98 27
61 99 14
62 63 2
62 64 14
62 65 -7
62 66 25
62 67 8
62 68 -3
62 69 22
62 70 4
62 71 -4
62 72 24
62 73 28
62 74 9
62 77 3
62 78 20
62 79 -1
62 81 9
62 82 11
62 83 -8
62 84 3
62 85 18
62 88 19
62 89 -3
62 90 7
62 92 -4
62 93 18
62 94 17
62 95 7
62 96 11
62 99 -2
63 64 8
63 66 29
63 67 8
63 68 10
63 71 5
63 72 -6
63 73 18
63 75 -10
63 76 2
63 77 -5
63 78 29
63 79 10
63 80 -7
63 81 10
63 82 14
63 83 -1
63 84 20
63 85 13
63 87 24
63 88 6
63 89 5
63 90 7
63 91 21
63 92 -6
63 93 -8
63 94 14
63 95 29
63 96 2
63 99 28
64 65 6
64 66 14
64 67 12
64 68 18
64 69 -3
64 70 13
64 71 28
64 72 14
64 73 28
64 74 13
64 75 -4
64 77 25
64 78 -2
64 79 15
64 80 21
64 83 4
64 85 29
64 87 29
64 88 24
64 89 10
64 91 -2
64 92 7
64 93 16
64 94 4
64 95 8
64 96 6
64 97 15
64 98 26
65 66 8
65 68 5
65 69 21
65 71 10
65 72 23
65 73 27
65 74 21
65 75 29
65 77 16
65 78 30
65 79 12
65 80 28
65 82 3
65 83 7
65 84 5
65 85 22
65 86 11
65 87 7
65 88 -7
65 89 -9
65 91 12
65 92 24
65 93 22
65 95 18
65 96 2
65 97 21
65 98 -9
66 67 24
66 68 27
66 69 26
66 70 29
66 71 10
66 72 28
66 73 12
66 74 22
66 76 9
66 77 -7
66 80 1
66 81 9
66 82 6
66 84 14
66 85 -1
66 86 18
66 87 -4
66 88 1
66 89 18
66 91 19
66 92 -6
66 93 27
66 94 -9
66 96 13
66 97 27
66 98 -8
67 68 11
67 69 9
67 70 20
67 72 26
67 73 29
67 74 15
67 75 -6
67 76 -3
67 77 22
67 79 -6
67 80 14
67 81 5
67 83 3
67 84 12
67 85 28
67 86 15
67 87 26
67 90 30
67 91 26
67 92 9
67 93 27
67 94 27
67 95 -2
67 96 29
67 98 20
68 69 23
68 70 -5
68 71 6
68 72 2
68 73 -7
68 74 3
68 75 7
68 78 21
68 79 -5
68 81 14
68 82 -3
68 85 5
68 86 19
68 87 14
68 89 14
68 90 -5
68 91 -7
68 92 -5
68 93 2
68 94 8
68 95 15
68 96 13
68 97 6
68 98 12
68 99 25
69 70 -5
69 71 9
69 72 21
69 73 15
69 74 20
69 75 -1
69 76 20
69 77 12
69 78 4
69 79 28
69 80 -9
69 81 6
69 82 26
69 83 26
69 84 21
69 85 24
69 86 7
69 90 10
69 91 6
69 93 23
69 94 1
69 95 -5
69 97 -8
69 99 -1
70 71 25
70 73 24
70 74 11
70 75 6
70 76 -5
70 77 25
70 79 29
70 80 -6
70 81 -4
70 82 3
70 83 27
70 85 -5
70 86 27
70 87 -8
70 89 22
70 90 21
70 92 13
70 93 -6
70 94 13
70 95 29
70 96 12
70 98 30
70 99 -5
71 72 7
71 75 20
71 78 -3
71 79 21
71 80 5
71 82 -2
71 83 22
71 84 10
71 85 18
71 86 7
71 87 14
71 88 26
71 89 10
71 90 15
71 92 4
71 93 14
71 94 27
71 95 8
71 96 5
71 97 16
71 98 6
71 99 21
72 73 21
72 74 -3
72 75 21
72 76 4
72 77 29
72 79 -2
72 82 14
72 84 3
72 85 4
72 86 9
72 88 11
72 89 18
72 90 -4
72 91 1
72 92 28
72 93 8
72 94 22
72 95 22
72 96 23
72 97 19
72 99 -9
73 74 17
73 75 28
73 76 13
73 77 25
73 78 -4
73 79 -6
73 80 30
73 81 1
73 82 6
73 83 -5
73 84 -1
73 86 9
73 87 30
73 88 -9
73 89 -8
73 91 10
73 92 -1
73 94 14
73 95 21
73 96 10
73 97 -4
74 75 26
74 76 -6
74 77 -4
74 78 21
74 79 -4
74 80 23
74 81 22
74 83 30
74 84 -2
74 85 5
74 86 1
74 87 -5
74 88 23
74 89 25
74 91 18
74 92 4
74 94 25
74 95 11
74 96 9
74 98 -8
75 76 7
75 77 4
75 78 -4
75 81 6
75 82 -2
75 83 28
75 84 12
75 85 3
75 86 10
75 87 -8
75 89 19
75 90 23
75 91 -8
75 92 7
75 93 7
75 96 23
75 97 16
75 98 -10
75 99 20
76 77 18
76 78 -1
76 79 -4
76 80 -4
76 81 20
76 82 25
76 83 4
76 85 22
76 86 -8
76 87 25
76 88 29
76 89 -8
76 92 -1
76 95 3
76 96 19
76 97 21
76 98 -9
76 99 11
77 78 -2
77 79 4
77 81 8
77 82 30
77 83 15
77 84 -10
77 86 16
77 87 15
77 88 12
77 89 28
77 90 -1
77 93 27
77 94 16
77 95 -3
77 96 -4
77 97 -5
77 98 4
78 79 13
78 80 -7
78 82 -2
78 83 8
78 84 30
78 86 27
78 87 6
78 88 6
78 89 2
78 90 17
78 92 25
78 93 9
78 94 14
78 95 12
78 97 18
78 98 13
78 99 1
79 80 8
79 81 22
79 82 6
79 83 23
79 84 3
79 85 6
79 87 13
79 89 1
79 90 2
79 92 22
79 93 23
79 95 -5
79 96 6
79 97 27
79 98 5
79 99 12
80 81 3
80 82 15
80 84 22
80 86 -10
80 87 5
80 88 -3
80 89 12
80 90 30
80 91 1
80 92 2
80 95 9
80 96 5
80 97 25
80 98 25
80 99 5
81 82 -8
81 83 1
81 85 10
81 86 17
81 87 14
81 88 -10
81 90 25
81 93 28
81 94 27
81 95 5
81 96 12
81 97 19
81 98 18
81 99 15
82 83 1
82 84 30
82 85 3
82 88 -8
82 90 -7
82 91 -6
82 92 21
82 94 1
82 95 -8
82 96 13
82 97 -10
82 98 20
82 99 1
83 84 7
83 85 13
83 86 27
83 87 1
83 88 27
83 89 27
83 91 7
83 93 4
83 94 19
83 95 30
83 96 12
83 98 -6
83 99 -10
84 85 8
84 86 11
84 87 15
84 89 19
84 90 7
84 92 27
84 93 10
84 94 18
84 95 10
84 97 5
84 98 1
84 99 -2
85 86 -7
85 87 4
85 88 6
85 91 26
85 92 30
85 93 3
85 94 20
85 95 20
85 96 16
85 98 -7
85 99 23
86 87 24
86 88 -8
86 89 3
86 90 22
86 91 30
86 92 25
86 94 22
86 96 -2
86 97 2
86 99 28
87 88 29
87 89 -2
87 90 14
87 92 15
87 93 24
87 95 30
87 96 -2
87 97 11
87 98 -6
88 89 7
88 91 26
88 92 15
88 93 -9
88 94 -6
88 96 18
88 97 -10
88 98 -1
88 99 14
89 90 5
89 91 27
89 92 6
89 94 7
89 95 1
89 97 15
89 98 20
89 99 7
90 91 12
90 92 4
90 93 24
90 96 7
90 97 22
90 98 -9
90 99 18
91 92 -9
91 93 5
91 94 3
91 95 1
91 96 12
91 97 2
92 93 18
92 95 17
92 96 27
92 97 12
92 98 18
93 94 5
93 95 3
93 97 23
93 98 -2
93 99 21
94 95 22
94 97 21
94 98 5
94 99 -1
95 96 20
95 97 7
95 98 27
96 97 17
96 98 30
97 98 -2
98 99 7
