100 2500
67 87 -6
67 88 26
67 92 1
68 69 1
68 70 26
68 71 25
68 75 25
68 77 1
68 78 30
68 79 13
68 82 30
68 85 9
68 87 30
68 94 28
68 95 8
68 96 13
68 97 14
68 98 23
68 99 8
69 70 5
69 74 12
69 77 -3
69 78 -8
69 79 -2
69 81 -4
69 83 26
69 84 3
69 86 27
69 90 2
69 92 24
69 95 -8
69 97 -8
69 98 1
69 99 11
70 71 21
70 79 26
70 81 20
70 82 8
70 83 28
70 85 4
70 86 23
70 89 27
70 90 -5
70 93 1
70 94 28
70 95 15
70 97 21
70 98 24
70 99 29
71 72 -9
71 75 23
71 76 16
71 77 5
71 78 25
71 81 26
71 85 21
71 86 1
71 88 12
71 89 29
71 90 4
71 92 1
71 95 24
71 99 -2
72 73 4
72 74 -1
72 75 6
72 76 14
72 77 24
72 78 1
72 81 -6
72 82 8
72 83 23
72 86 -8
72 89 -4
72 90 20
72 95 10
72 96 8
73 74 -3
73 79 -9
73 80 6
73 81 21
73 83 -10
73 84 25
73 86 2
73 87 4
73 89 9
73 92 18
73 95 -6
73 97 -10
73 99 27
74 75 1
74 77 18
74 79 22
74 80 -3
74 81 18
74 83 -4
74 84 -5
74 87 20
74 92 -4
74 93 2
74 95 29
74 97 3
74 98 1
75 76 -7
75 77 10
75 79 7
75 80 16
75 81 27
75 85 19
75 86 -6
75 87 4
75 91 2
75 92 2
75 93 -7
75 95 5
76 77 -9
76 80 14
76 81 26
76 84 13
76 85 19
76 86 -10
76 88 -5
76 90 -7
76 91 9
76 94 -1
76 95 9
76 96 28
77 78 21
77 82 27
77 83 25
77 85 6
77 87 -10
77 90 28
77 91 9
77 93 9
77 95 8
77 98 -3
77 99 1
78 79 1
78 81 8
78 82 -6
78 83 14
78 84 22
78 91 24
78 92 19
78 95 29
78 96 4
78 98 6
78 99 19
79 80 25
79 82 18
79 87 -2
79 88 13
79 89 -8
79 91 30
79 92 17
79 93 17
79 94 7
79 95 9
80 81 -7
80 82 14
80 83 -1
80 84 28
80 90 4
80 91 22
80 92 -9
80 96 2
80 97 12
80 98 20
81 82 28
81 88 16
81 89 -4
81 93 17
81 94 -6
81 95 -9
81 97 -4
81 98 21
81 99 27
82 83 9
82 85 12
82 88 29
82 91 24
82 93 21
82 94 28
82 96 -6
82 97 -4
82 99 -8
83 84 19
83 85 3
83 92 21
83 94 -6
83 95 1
83 97 17
83 98 1
83 99 23
84 85 24
84 86 2
84 87 11
84 89 -4
84 96 -9
84 97 9
84 98 15
84 99 -7
85 86 12
85 92 -10
85 93 11
85 94 3
85 96 10
85 98 8
85 99 20
86 87 6
86 88 8
86 91 11
86 93 15
86 94 -2
86 97 1
86 99 3
87 88 -10
87 89 -8
87 93 19
87 94 -8
87 95 -7
87 98 -1
88 89 14
88 92 1
88 93 26
88 95 1
88 96 29
88 99 -1
89 90 19
89 92 8
89 94 -2
89 95 26
89 98 -8
90 91 -5
90 93 21
90 95 -5
90 96 -9
90 99 1
91 92 4
91 95 5
91 96 -10
91 97 3
92 93 13
92 94 17
92 95 25
92 99 -6
93 94 21
93 95 7
93 97 26
94 95 -4
94 96 28
94 97 17
95 96 18
95 98 5
96 97 -2
96 98 22
97 98 22
98 99 21
