1000 50400
131 396 8
131 401 7
131 402 3
131 420 -2
131 428 -8
131 444 4
131 448 9
131 454 -5
131 477 -10
131 521 5
131 540 -7
131 551 -8
131 553 6
131 563 2
131 575 4
131 588 -6
131 599 5
131 602 -4
131 606 8
131 617 8
131 619 -4
131 641 5
131 657 5
131 663 2
131 664 -9
131 680 3
131 684 1
131 687 2
131 689 2
131 719 -10
131 721 -8
131 722 4
131 738 -4
131 761 1
131 781 8
131 785 2
131 786 10
131 791 1
131 811 -3
131 812 1
131 814 8
131 821 1
131 845 -9
131 847 4
131 851 1
131 875 2
131 877 1
131 879 1
131 888 -4
131 900 2
131 908 -6
131 917 -9
131 923 2
131 924 -5
131 925 6
131 928 -1
131 941 5
131 953 3
131 970 -10
131 992 10
131 993 6
131 995 7
131 999 8
132 133 3
132 134 8
132 138 7
132 178 1
132 182 -5
132 189 -9
132 206 -4
132 232 6
132 238 -7
132 255 1
132 263 -10
132 277 -7
132 292 10
132 293 9
132 295 5
132 298 -2
132 322 7
132 335 -4
132 348 9
132 351 2
132 355 5
132 362 -6
132 371 3
132 372 -2
132 401 5
132 405 10
132 424 10
132 429 -9
132 441 9
132 444 -1
132 454 5
132 459 -6
132 468 -3
132 469 5
132 485 3
132 486 -5
132 498 -10
132 505 4
132 525 6
132 534 -6
132 546 -9
132 554 8
132 557 10
132 575 -2
132 582 -8
132 589 -6
132 590 -6
132 596 -2
132 608 1
132 629 2
132 634 8
132 644 -2
132 664 -6
132 680 9
132 687 -4
132 690 -9
132 712 -2
132 724 2
132 730 1
132 741 7
132 756 -8
132 759 7
132 762 8
132 770 8
132 780 -2
132 781 -6
132 783 8
132 786 -7
132 802 -8
132 811 -10
132 838 1
132 852 10
132 856 4
132 864 1
132 875 -4
132 880 1
132 882 -9
132 901 -3
132 903 -5
132 904 10
132 910 9
132 912 9
132 920 -3
132 935 3
132 973 1
132 985 -9
132 991 9
133 134 6
133 135 8
133 150 -9
133 156 -1
133 160 1
133 163 -5
133 166 -5
133 167 -9
133 179 2
133 180 -3
133 211 -1
133 222 4
133 233 -9
133 234 -1
133 247 -5
133 252 -1
133 255 7
133 268 -5
133 273 1
133 295 1
133 301 -3
133 307 -3
133 342 8
133 345 1
133 354 7
133 360 8
133 364 1
133 378 -10
133 389 6
133 390 -3
133 391 4
133 429 -7
133 437 5
133 451 6
133 465 7
133 483 -2
133 494 1
133 497 -8
133 504 1
133 511 -9
133 526 7
133 537 -3
133 541 1
133 552 2
133 556 -5
133 564 1
133 572 -2
133 575 8
133 584 -4
133 604 6
133 611 -5
133 621 -6
133 624 2
133 644 3
133 652 3
133 676 4
133 691 -7
133 697 -9
133 698 -7
133 699 -8
133 702 4
133 712 -4
133 725 3
133 735 -4
133 747 3
133 752 2
133 789 -7
133 799 8
133 857 -6
133 864 -6
133 866 -6
133 869 2
133 874 -5
133 875 10
133 878 -10
133 880 -6
133 882 -6
133 894 8
133 899 7
133 923 8
133 927 1
133 930 7
133 935 7
133 946 -7
133 948 8
133 960 5
133 968 -5
134 135 -9
134 137 9
134 138 -2
134 146 -4
134 151 -9
134 161 -3
134 168 6
134 177 -6
134 178 -5
134 192 -9
134 199 -7
134 214 4
134 220 -1
134 227 -9
134 246 10
134 255 9
134 279 -2
134 287 -8
134 319 7
134 325 -3
134 334 1
134 340 10
134 344 -5
134 349 -7
134 354 1
134 359 -7
134 362 -1
134 363 -2
134 371 -4
134 383 2
134 384 -6
134 390 -10
134 401 4
134 414 1
134 416 -1
134 429 1
134 454 -7
134 466 9
134 473 7
134 481 -1
134 482 7
134 491 -5
134 492 5
134 506 4
134 518 -10
134 529 -3
134 532 4
134 534 9
134 545 4
134 554 -10
134 561 -7
134 563 2
134 622 6
134 645 5
134 654 4
134 679 3
134 681 -4
134 686 1
134 691 1
134 695 3
134 730 8
134 731 -4
134 752 -4
134 753 10
134 769 -1
134 770 2
134 771 5
134 777 -9
134 779 -9
134 780 2
134 801 -10
134 813 -5
134 831 1
134 843 1
134 859 9
134 891 9
134 899 9
134 900 -9
134 928 -5
134 933 1
134 938 -5
134 941 -5
134 950 7
134 966 9
134 971 10
134 975 2
134 993 -9
135 136 5
135 156 -8
135 161 -6
135 170 -9
135 182 -4
135 184 7
135 189 -8
135 212 -7
135 227 -10
135 236 2
135 243 1
135 251 3
135 254 -4
135 260 7
135 276 -8
135 278 3
135 286 -9
135 323 -2
135 325 7
135 333 3
135 363 -9
135 370 5
135 388 -5
135 409 3
135 412 -6
135 423 -2
135 436 6
135 437 -7
135 453 6
135 462 10
135 478 5
135 483 -4
135 490 -8
135 503 4
135 514 -8
135 525 -2
135 527 -3
135 548 -4
135 559 -6
135 569 -5
135 576 1
135 580 6
135 603 -5
135 633 1
135 637 -2
135 643 10
135 649 9
135 658 -3
135 662 -6
135 682 8
135 686 1
135 731 -2
135 738 4
135 754 -10
135 757 3
135 765 -1
135 769 3
135 776 1
135 777 -10
135 784 -8
135 788 -7
135 790 -4
135 807 -3
135 814 -5
135 822 6
135 829 -4
135 832 2
135 849 8
135 854 5
135 859 -5
135 860 -1
135 870 1
135 879 -5
135 887 -8
135 889 1
135 903 9
135 905 2
135 910 2
135 912 10
135 915 8
135 916 -4
135 947 -4
135 958 9
135 972 -3
135 987 10
135 993 5
135 996 -9
136 137 -6
136 141 10
136 146 5
136 165 -2
136 197 1
136 211 8
136 235 -2
136 244 6
136 246 -6
136 252 1
136 267 3
136 299 1
136 309 4
136 316 7
136 318 9
136 331 -9
136 343 -7
136 357 -3
136 358 9
136 372 -8
136 379 -3
136 385 -10
136 396 1
136 398 -1
136 423 -3
136 433 4
136 464 -1
136 472 2
136 474 -2
136 501 -8
136 502 6
136 505 -8
136 532 -7
136 540 1
136 544 8
136 553 -1
136 556 -4
136 574 -4
136 579 1
136 584 1
136 603 8
136 609 -9
136 610 2
136 614 -3
136 618 9
136 623 8
136 646 -6
136 649 7
136 653 4
136 662 1
136 672 4
136 675 4
136 713 1
136 716 -8
136 734 -2
136 739 -8
136 740 -5
136 750 -4
136 752 10
136 758 9
136 762 1
136 765 3
136 771 4
136 773 1
136 789 1
136 803 -4
136 804 5
136 808 -9
136 816 -2
136 840 -1
136 846 -2
136 854 7
136 881 -5
136 901 10
136 914 4
136 918 6
136 920 -7
136 924 -7
136 925 2
136 927 8
136 941 7
136 948 -7
136 954 -3
136 962 1
136 970 -4
136 981 8
136 984 -5
137 138 1
137 139 2
137 152 3
137 168 -1
137 171 1
137 185 8
137 186 -5
137 191 -4
137 192 1
137 201 -9
137 213 2
137 220 -9
137 238 1
137 255 -2
137 257 4
137 281 10
137 300 6
137 302 -7
137 303 -9
137 310 -2
137 312 -10
137 342 -9
137 343 -1
137 349 5
137 354 10
137 368 6
137 381 -7
137 385 9
137 390 -8
137 399 -2
137 402 -2
137 426 -3
137 428 -6
137 441 7
137 483 -1
137 489 5
137 497 3
137 511 -9
137 531 -2
137 536 1
137 540 1
137 563 1
137 564 -10
137 568 2
137 585 -9
137 588 -8
137 593 8
137 597 1
137 604 4
137 608 -8
137 611 9
137 629 -4
137 636 8
137 642 7
137 650 7
137 659 -5
137 667 9
137 675 9
137 689 8
137 698 -2
137 741 -3
137 758 3
137 764 -7
137 773 -2
137 774 5
137 783 1
137 809 4
137 817 10
137 826 10
137 837 1
137 840 3
137 843 -6
137 844 8
137 851 -1
137 855 6
137 858 -3
137 861 -5
137 874 -6
137 890 7
137 908 6
137 950 -5
137 958 1
137 968 6
137 972 10
137 975 8
137 978 8
137 997 -2
138 139 6
138 145 -10
138 146 4
138 155 -2
138 158 -4
138 171 3
138 182 -8
138 183 -7
138 212 -5
138 215 -1
138 238 7
138 255 7
138 263 -7
138 275 5
138 283 -4
138 298 2
138 310 1
138 321 7
138 327 -10
138 329 8
138 340 -10
138 342 -10
138 349 -5
138 355 -5
138 356 -10
138 361 1
138 371 -5
138 373 -2
138 391 3
138 392 4
138 411 9
138 460 -7
138 466 -5
138 489 -8
138 492 4
138 499 2
138 505 -1
138 507 7
138 533 -7
138 535 1
138 543 -7
138 551 2
138 565 1
138 590 3
138 592 -5
138 614 1
138 619 3
138 620 6
138 621 9
138 632 2
138 641 9
138 644 -2
138 657 -10
138 659 -5
138 667 -9
138 669 -1
138 672 2
138 674 -1
138 678 -2
138 683 7
138 722 -7
138 729 -9
138 757 -7
138 769 3
138 774 -6
138 780 10
138 781 6
138 791 -6
138 806 -4
138 809 6
138 815 -3
138 822 3
138 827 6
138 832 8
138 838 8
138 846 -4
138 847 -6
138 861 -6
138 902 -9
138 910 -3
138 911 7
138 914 -3
138 922 -4
138 950 1
138 951 -9
138 993 3
138 997 1
139 140 5
139 143 -2
139 169 -8
139 203 7
139 204 10
139 231 8
139 249 -6
139 254 -2
139 268 7
139 269 -6
139 274 5
139 303 -3
139 307 1
139 325 3
139 327 9
139 334 1
139 344 4
139 360 -5
139 373 -1
139 379 3
139 384 5
139 396 -10
139 400 -8
139 421 -3
139 433 -2
139 435 9
139 437 10
139 445 -8
139 455 -1
139 462 8
139 466 3
139 467 -8
139 469 5
139 470 5
139 489 1
139 493 1
139 496 -3
139 509 -8
139 510 5
139 516 4
139 525 2
139 542 5
139 557 -5
139 559 -10
139 560 -7
139 567 5
139 569 -4
139 594 -7
139 614 -8
139 617 2
139 674 -1
139 675 1
139 685 6
139 697 8
139 703 2
139 706 -6
139 707 7
139 710 9
139 722 -9
139 733 10
139 759 5
139 764 -3
139 771 1
139 774 6
139 794 -4
139 803 1
139 818 5
139 823 6
139 834 -8
139 846 -9
139 858 -4
139 877 -9
139 897 8
139 899 7
139 905 7
139 926 6
139 940 9
139 951 -2
139 952 -2
139 954 -6
139 972 2
139 974 -3
139 975 3
139 989 -8
139 992 -3
139 997 8
140 141 -3
140 147 5
140 152 -6
140 155 -5
140 172 6
140 179 -2
140 189 -6
140 190 10
140 200 6
140 204 -6
140 217 4
140 218 3
140 237 -7
140 244 8
140 245 7
140 254 -9
140 258 1
140 260 -1
140 265 1
140 267 1
140 279 1
140 314 -10
140 324 -7
140 330 10
140 334 -5
140 335 1
140 358 8
140 371 -4
140 373 3
140 400 9
140 420 6
140 433 8
140 434 2
140 452 2
140 453 10
140 471 6
140 492 4
140 503 2
140 505 -6
140 513 1
140 514 -1
140 524 2
140 529 1
140 538 6
140 543 -5
140 546 -4
140 557 -2
140 561 5
140 562 2
140 566 -3
140 580 6
140 591 8
140 595 -4
140 610 -4
140 615 9
140 645 6
140 649 -3
140 660 10
140 661 -2
140 683 7
140 703 5
140 704 6
140 719 1
140 734 -3
140 739 6
140 741 -3
140 759 -7
140 768 -7
140 797 10
140 810 6
140 812 -3
140 813 8
140 830 3
140 832 -5
140 841 2
140 862 6
140 876 -6
140 893 2
140 896 -1
140 897 8
140 901 3
140 902 9
140 935 -8
140 947 -7
140 974 -5
140 989 -8
141 142 -5
141 208 -3
141 253 3
141 254 -2
141 255 4
141 257 -3
141 262 -8
141 267 3
141 279 1
141 280 3
141 282 8
141 296 10
141 301 -9
141 318 -4
141 333 2
141 338 8
141 345 -4
141 356 1
141 359 6
141 368 -1
141 369 9
141 375 6
141 381 1
141 382 -6
141 384 -10
141 401 -6
141 403 10
141 429 -10
141 431 4
141 437 -10
141 441 8
141 448 4
141 450 10
141 462 -4
141 473 9
141 501 8
141 502 6
141 519 -6
141 525 -6
141 532 -10
141 535 10
141 546 6
141 547 -5
141 548 -3
141 561 -5
141 569 -8
141 577 -3
141 579 -10
141 607 -5
141 618 -6
141 642 10
141 646 -10
141 647 5
141 648 6
141 652 -1
141 673 2
141 678 9
141 685 1
141 701 -7
141 702 -9
141 709 4
141 715 7
141 718 5
141 735 -10
141 745 -3
141 752 9
141 755 -5
141 762 9
141 782 3
141 797 1
141 807 -8
141 816 -5
141 833 2
141 850 2
141 883 7
141 884 -2
141 886 2
141 888 -7
141 892 -3
141 894 -1
141 918 7
141 932 5
141 957 -2
141 964 8
141 979 -1
141 991 10
142 143 1
142 145 7
142 157 7
142 175 -6
142 197 -3
142 200 9
142 201 -1
142 209 5
142 212 6
142 215 6
142 220 -5
142 221 6
142 227 -10
142 258 -6
142 274 -5
142 300 -6
142 319 1
142 321 -8
142 324 -6
142 327 1
142 345 -2
142 346 -4
142 365 -8
142 385 4
142 394 -9
142 422 -3
142 423 2
142 440 4
142 452 7
142 471 -8
142 484 9
142 490 -3
142 495 4
142 511 -7
142 515 -5
142 522 10
142 524 -9
142 535 -4
142 536 -1
142 549 1
142 600 9
142 602 -5
142 628 -3
142 631 5
142 632 6
142 636 8
142 642 10
142 646 -3
142 647 5
142 668 -1
142 678 5
142 697 -5
142 698 -3
142 699 -10
142 702 -7
142 703 5
142 727 -8
142 737 3
142 739 -1
142 744 -9
142 750 8
142 757 -4
142 811 9
142 822 10
142 829 -7
142 854 -5
142 865 -2
142 873 -6
142 886 -7
142 887 10
142 891 10
142 894 1
142 897 7
142 899 -6
142 902 -6
142 908 8
142 909 -2
142 935 -5
142 946 8
142 947 10
142 953 -9
142 959 5
142 976 -10
142 977 1
142 985 -3
142 988 -4
143 144 10
143 157 5
143 162 5
143 163 -9
143 182 8
143 186 -8
143 200 8
143 217 -7
143 226 -5
143 230 -9
143 237 -6
143 262 6
143 286 3
143 287 9
143 291 6
143 300 10
143 313 -8
143 317 -6
143 319 -7
143 332 -2
143 338 -3
143 343 6
143 371 3
143 375 -5
143 382 7
143 403 10
143 411 -6
143 420 -5
143 427 2
143 429 5
143 438 10
143 466 10
143 474 5
143 487 2
143 492 8
143 495 -9
143 538 -7
143 548 2
143 554 -3
143 563 5
143 564 7
143 574 4
143 587 -8
143 612 -4
143 615 -8
143 617 1
143 618 2
143 627 1
143 631 2
143 657 -5
143 658 5
143 662 -10
143 671 -5
143 684 1
143 704 1
143 708 -9
143 721 10
143 723 1
143 743 2
143 744 -4
143 748 10
143 749 7
143 752 3
143 763 -2
143 769 5
143 783 -8
143 785 5
143 797 9
143 803 7
143 816 9
143 851 -4
143 855 4
143 856 -4
143 869 -3
143 878 1
143 926 10
143 927 5
143 933 10
143 935 -6
143 939 8
143 945 -1
143 953 -7
143 961 5
143 965 2
143 977 4
143 997 7
144 145 4
144 157 -10
144 160 -7
144 164 1
144 185 -4
144 201 7
144 203 5
144 211 -1
144 221 -5
144 222 5
144 252 3
144 256 -6
144 266 1
144 275 -6
144 287 -1
144 298 7
144 302 -7
144 304 1
144 305 -10
144 307 1
144 329 4
144 331 2
144 365 8
144 396 -5
144 409 4
144 452 -6
144 459 -8
144 460 1
144 476 4
144 479 10
144 483 -10
144 491 -10
144 494 -3
144 496 -1
144 516 -6
144 528 -2
144 542 10
144 543 6
144 546 3
144 553 -4
144 556 4
144 565 4
144 573 -4
144 576 -9
144 578 -9
144 581 9
144 585 -6
144 611 2
144 618 -10
144 620 -8
144 622 -8
144 624 -10
144 631 -7
144 662 -5
144 663 -6
144 664 -7
144 675 6
144 685 -9
144 686 -2
144 691 1
144 709 -9
144 710 4
144 739 8
144 762 4
144 771 1
144 782 1
144 783 -8
144 792 -7
144 811 1
144 821 1
144 828 -4
144 843 7
144 870 -2
144 874 -5
144 877 -3
144 900 1
144 902 -4
144 908 9
144 916 -10
144 922 -2
144 925 -6
144 966 -2
144 977 -6
144 989 -10
144 993 3
144 996 -10
145 146 -4
145 147 8
145 148 8
145 200 1
145 202 7
145 206 7
145 219 -9
145 229 -2
145 235 7
145 251 4
145 271 5
145 272 -3
145 275 2
145 303 1
145 316 -2
145 317 7
145 320 2
145 350 8
145 358 1
145 363 -4
145 367 5
145 386 -5
145 398 2
145 400 -2
145 411 3
145 426 6
145 442 -8
145 443 6
145 461 1
145 478 -2
145 479 2
145 486 2
145 500 -7
145 508 -9
145 515 -2
145 517 7
145 518 -6
145 533 -5
145 536 -8
145 540 -1
145 567 -1
145 568 -1
145 584 -3
145 591 -3
145 592 -1
145 593 -8
145 602 -7
145 604 -7
145 619 3
145 633 -1
145 634 5
145 652 1
145 666 1
145 670 5
145 680 9
145 684 1
145 685 1
145 743 -7
145 758 -6
145 764 7
145 768 7
145 774 -8
145 778 -9
145 780 -5
145 781 -4
145 796 -6
145 798 8
145 802 4
145 810 4
145 851 -6
145 866 -1
145 867 -2
145 875 10
145 884 -6
145 894 -10
145 896 4
145 904 -5
145 922 -1
145 925 -3
145 928 8
145 947 -5
145 961 10
145 963 4
145 969 1
145 985 2
145 998 1
146 147 2
146 156 1
146 171 1
146 180 -7
146 186 6
146 201 -4
146 205 1
146 213 1
146 222 8
146 230 2
146 250 -2
146 255 6
146 266 5
146 274 1
146 277 8
146 279 -4
146 281 7
146 282 -10
146 289 -8
146 300 -6
146 302 1
146 303 -2
146 305 3
146 313 -4
146 321 1
146 352 10
146 357 -5
146 377 -7
146 411 8
146 415 2
146 418 -5
146 421 -10
146 429 6
146 436 -7
146 449 10
146 474 -9
146 508 -10
146 511 -3
146 546 7
146 555 -1
146 573 10
146 579 9
146 598 3
146 603 -10
146 623 9
146 634 4
146 635 4
146 636 2
146 653 -6
146 659 10
146 667 -5
146 674 -8
146 683 -4
146 699 10
146 705 7
146 717 -2
146 730 7
146 737 -3
146 739 -8
146 743 -7
146 747 8
146 753 -1
146 755 5
146 822 2
146 841 -6
146 844 -6
146 856 -5
146 861 5
146 862 -9
146 868 -8
146 874 10
146 881 3
146 882 -2
146 889 -6
146 891 2
146 907 7
146 936 10
146 938 6
146 946 4
146 956 -7
146 972 -7
146 979 7
146 984 5
146 987 -9
146 993 1
146 999 -4
147 148 7
147 151 3
147 156 -10
147 164 9
147 181 7
147 187 -2
147 203 -8
147 224 -8
147 237 8
147 248 -9
147 268 3
147 283 -10
147 300 9
147 330 -6
147 345 -2
147 353 5
147 360 3
147 374 -3
147 379 -8
147 387 7
147 395 -7
147 398 4
147 400 -9
147 408 -7
147 419 1
147 428 3
147 433 -6
147 445 -3
147 451 -4
147 462 7
147 472 -1
147 474 9
147 482 -3
147 517 10
147 521 -3
147 533 -7
147 535 -1
147 573 -1
147 583 4
147 607 1
147 609 -3
147 621 -10
147 627 3
147 649 7
147 651 -9
147 652 -3
147 665 9
147 669 -10
147 674 5
147 680 3
147 681 10
147 685 7
147 686 5
147 688 5
147 696 -3
147 707 -5
147 708 6
147 713 9
147 715 -7
147 737 9
147 742 -8
147 751 1
147 753 -8
147 764 -8
147 765 1
147 798 -7
147 806 3
147 807 -1
147 822 7
147 827 -5
147 834 -3
147 840 -1
147 849 2
147 850 1
147 858 9
147 870 -3
147 907 9
147 915 4
147 943 4
147 952 9
147 962 1
147 963 -8
147 977 -7
147 983 -2
147 986 -2
147 993 4
148 149 4
148 154 4
148 181 3
148 192 -10
148 210 -6
148 213 5
148 214 -7
148 226 -3
148 233 -5
148 236 -10
148 238 -9
148 256 -8
148 264 3
148 275 -5
148 277 6
148 299 -10
148 312 -1
148 314 10
148 321 1
148 332 1
148 339 3
148 341 -2
148 360 10
148 368 5
148 381 1
148 395 -9
148 400 -4
148 413 -3
148 415 -2
148 424 -3
148 428 3
148 440 -9
148 448 -6
148 454 -7
148 463 7
148 480 8
148 487 8
148 509 8
148 520 1
148 525 4
148 536 -6
148 539 -4
148 558 9
148 568 -10
148 578 4
148 581 -9
148 584 -4
148 585 -7
148 586 3
148 587 7
148 614 -5
148 616 8
148 623 -3
148 632 -5
148 658 -10
148 672 6
148 692 7
148 703 -5
148 705 9
148 715 -3
148 722 8
148 724 -10
148 725 -7
148 755 8
148 757 6
148 766 -4
148 786 -3
148 788 4
148 795 -8
148 806 -6
148 845 7
148 854 1
148 859 8
148 865 -1
148 866 -2
148 867 -7
148 874 6
148 875 3
148 889 3
148 904 1
148 911 -1
148 924 -4
148 932 -6
148 933 7
148 963 -2
148 968 -10
149 150 -6
149 152 6
149 207 10
149 219 -5
149 220 10
149 223 1
149 227 1
149 230 -7
149 238 10
149 248 10
149 254 -1
149 262 3
149 264 6
149 266 8
149 282 -7
149 287 -2
149 293 5
149 301 -4
149 303 1
149 339 8
149 340 -2
149 343 1
149 348 -8
149 361 -1
149 380 -4
149 388 6
149 400 2
149 408 -9
149 426 -1
149 431 -1
149 468 2
149 469 -8
149 471 -3
149 503 -4
149 512 -10
149 519 -6
149 525 -1
149 552 -9
149 561 -1
149 566 3
149 570 6
149 582 -7
149 584 9
149 588 8
149 594 -1
149 601 4
149 604 -4
149 607 -5
149 614 2
149 635 4
149 636 -6
149 638 -1
149 643 -3
149 648 -9
149 651 -7
149 677 3
149 685 6
149 704 3
149 709 -7
149 710 -5
149 725 1
149 739 5
149 753 -9
149 765 -9
149 768 -1
149 771 -10
149 775 -3
149 854 -7
149 870 5
149 873 3
149 885 -2
149 908 3
149 924 -3
149 927 6
149 928 3
149 937 -1
149 938 9
149 947 -6
149 956 -3
149 965 5
149 978 7
149 982 3
149 986 10
149 990 7
149 996 1
150 151 8
150 176 1
150 187 -8
150 191 -10
150 202 -8
150 216 -10
150 219 -5
150 225 -4
150 233 2
150 235 -5
150 260 3
150 267 2
150 269 -5
150 272 6
150 281 9
150 282 -5
150 314 7
150 335 1
150 344 -2
150 360 -10
150 364 -5
150 370 1
150 400 -9
150 422 -5
150 424 6
150 434 1
150 444 -2
150 459 -6
150 464 -4
150 475 -8
150 484 4
150 486 1
150 490 -1
150 501 -8
150 522 -10
150 531 -10
150 545 1
150 554 -4
150 563 -9
150 583 5
150 588 -6
150 598 -4
150 615 5
150 622 4
150 628 3
150 629 10
150 650 -8
150 662 7
150 671 3
150 707 -5
150 720 -10
150 722 -8
150 727 -6
150 741 -6
150 746 7
150 755 -2
150 757 1
150 790 5
150 804 10
150 810 -9
150 811 8
150 817 4
150 825 -1
150 827 8
150 839 1
150 844 8
150 857 -2
150 868 6
150 870 3
150 874 -2
150 875 1
150 886 -5
150 890 1
150 906 1
150 925 6
150 934 9
150 936 10
150 938 6
150 942 3
150 956 -1
150 958 -7
150 959 -3
150 975 10
150 984 1
150 988 -10
151 152 -2
151 161 -9
151 167 -1
151 172 8
151 189 -7
151 202 9
151 241 3
151 245 -3
151 247 -3
151 261 3
151 264 4
151 269 -9
151 274 -7
151 282 8
151 285 2
151 309 2
151 315 1
151 343 6
151 348 2
151 374 5
151 375 -4
151 378 9
151 389 -3
151 427 -6
151 439 2
151 472 1
151 475 5
151 481 8
151 484 7
151 487 -4
151 498 -2
151 503 10
151 527 -10
151 541 -8
151 546 1
151 549 -2
151 550 -6
151 556 1
151 560 10
151 565 -6
151 581 9
151 591 -5
151 598 -6
151 608 9
151 617 -6
151 628 8
151 630 5
151 640 -1
151 652 9
151 661 9
151 669 -4
151 677 1
151 689 1
151 690 4
151 711 9
151 722 7
151 727 7
151 747 -4
151 754 -3
151 781 6
151 788 8
151 790 8
151 792 -1
151 795 3
151 805 5
151 825 5
151 830 -4
151 838 5
151 850 8
151 853 3
151 854 -1
151 855 9
151 856 8
151 885 -10
151 889 -3
151 892 1
151 896 8
151 904 9
151 915 -1
151 925 -10
151 930 -7
151 935 -6
151 956 8
151 960 1
151 999 -5
152 153 1
152 157 7
152 170 10
152 183 7
152 203 1
152 204 4
152 205 -8
152 209 -5
152 214 -6
152 220 -2
152 221 -7
152 241 -8
152 243 -7
152 257 9
152 264 -1
152 265 3
152 302 5
152 304 2
152 308 1
152 315 -8
152 335 -7
152 341 3
152 344 -1
152 345 -3
152 352 -1
152 371 9
152 372 10
152 375 3
152 379 -5
152 382 5
152 403 -4
152 424 3
152 441 -7
152 446 7
152 457 -8
152 469 -5
152 480 -1
152 489 4
152 499 -7
152 519 8
152 553 -9
152 556 -2
152 566 -9
152 569 -8
152 573 10
152 578 2
152 580 8
152 595 8
152 596 -2
152 615 3
152 617 9
152 621 -6
152 624 6
152 636 1
152 641 -6
152 659 6
152 660 1
152 689 1
152 701 8
152 721 3
152 729 -2
152 731 7
152 732 8
152 741 1
152 742 4
152 759 9
152 760 1
152 769 -10
152 793 -6
152 801 -6
152 812 6
152 844 5
152 848 6
152 849 -2
152 856 10
152 857 -3
152 859 1
152 860 -2
152 899 -7
152 906 -7
152 912 -9
152 954 9
152 963 10
152 979 1
152 987 8
153 154 -4
153 170 -5
153 183 -10
153 215 -1
153 241 -1
153 242 5
153 244 1
153 250 -10
153 253 -7
153 254 1
153 271 -6
153 274 1
153 280 -6
153 286 4
153 298 6
153 312 -4
153 331 4
153 336 1
153 361 10
153 363 -5
153 365 -7
153 372 -5
153 374 1
153 405 -6
153 412 7
153 416 -10
153 426 -9
153 434 1
153 457 10
153 468 -4
153 475 1
153 476 -4
153 479 2
153 480 -3
153 485 -1
153 488 5
153 508 -5
153 527 -1
153 530 -6
153 538 -2
153 543 -4
153 554 2
153 557 -8
153 560 5
153 565 -4
153 582 1
153 596 4
153 599 8
153 606 1
153 611 9
153 618 7
153 630 -2
153 644 8
153 645 -7
153 650 -7
153 652 1
153 694 8
153 698 -4
153 713 -8
153 722 2
153 748 4
153 761 -5
153 776 -9
153 781 8
153 788 -3
153 792 -4
153 793 5
153 795 -2
153 801 -5
153 806 -6
153 807 -9
153 810 5
153 859 6
153 869 -10
153 877 1
153 888 -10
153 896 8
153 906 -1
153 910 9
153 917 -5
153 920 -8
153 931 -2
153 936 10
153 958 -1
153 975 -7
154 155 -10
154 156 -6
154 166 -5
154 168 9
154 191 7
154 196 -9
154 203 8
154 207 7
154 208 10
154 226 -9
154 247 4
154 256 7
154 287 -8
154 301 1
154 302 -6
154 313 -7
154 341 -2
154 344 -6
154 357 -10
154 358 1
154 364 -8
154 366 1
154 374 -2
154 380 -2
154 388 1
154 401 -10
154 402 1
154 418 2
154 420 10
154 429 3
154 434 -5
154 439 1
154 444 4
154 455 9
154 468 -8
154 475 -10
154 480 1
154 483 4
154 517 4
154 527 5
154 543 7
154 550 -7
154 558 -4
154 576 2
154 652 2
154 656 -7
154 667 -2
154 670 9
154 678 2
154 683 5
154 696 -7
154 699 -8
154 718 2
154 734 -9
154 736 -5
154 738 7
154 746 -5
154 751 3
154 753 7
154 768 1
154 786 1
154 828 4
154 831 -8
154 833 1
154 862 -2
154 867 4
154 868 9
154 869 -10
154 873 4
154 876 3
154 880 1
154 895 7
154 907 -5
154 911 7
154 915 3
154 922 -7
154 923 3
154 924 -6
154 925 1
154 926 7
154 938 -5
154 948 3
154 949 -3
154 958 8
154 997 -2
155 156 -2
155 172 10
155 173 -6
155 181 -2
155 191 -3
155 200 10
155 212 -1
155 218 -4
155 235 -9
155 275 5
155 278 1
155 290 -2
155 309 8
155 317 9
155 321 4
155 327 -8
155 334 1
155 370 8
155 373 -8
155 378 3
155 380 7
155 390 7
155 397 -5
155 402 6
155 431 -6
155 453 1
155 458 -3
155 461 6
155 485 -2
155 490 -7
155 513 -7
155 514 8
155 518 3
155 523 -4
155 524 4
155 529 4
155 546 -1
155 548 -3
155 549 10
155 573 1
155 579 7
155 583 3
155 589 -3
155 621 -9
155 625 -10
155 644 3
155 646 6
155 649 -6
155 650 -9
155 658 -8
155 676 5
155 684 9
155 695 7
155 700 9
155 707 -3
155 715 -7
155 717 9
155 725 -6
155 738 -8
155 749 -3
155 771 7
155 774 3
155 779 9
155 788 -5
155 796 8
155 807 -9
155 814 -6
155 821 2
155 828 -9
155 830 -10
155 836 2
155 854 1
155 870 -2
155 876 6
155 881 3
155 887 2
155 893 -2
155 895 5
155 900 4
155 926 1
155 929 3
155 933 5
155 943 -2
155 967 -10
155 991 3
156 157 6
156 165 -7
156 167 10
156 173 -2
156 196 2
156 197 -5
156 203 -2
156 207 -2
156 211 6
156 222 -8
156 235 4
156 243 -10
156 244 -3
156 260 -4
156 266 -6
156 268 -6
156 271 5
156 287 -4
156 293 8
156 297 -4
156 305 6
156 327 -3
156 356 2
156 361 -3
156 395 7
156 400 -9
156 412 5
156 420 -5
156 430 -4
156 439 3
156 446 -9
156 464 -3
156 471 -3
