5000 64975
211 3361 5
211 3815 -6
211 3904 7
211 4152 -8
211 4395 7
211 4501 1
211 4610 3
212 213 -10
212 289 1
212 439 -8
212 473 8
212 688 4
212 782 4
212 889 -5
212 949 9
212 970 -4
212 974 9
212 1112 -10
212 1906 -4
212 1963 -2
212 2078 -1
212 2139 -7
212 2255 7
212 2489 -8
212 2506 2
212 2609 4
212 3873 8
212 3928 3
212 3956 -10
212 4503 -8
212 4812 3
213 214 9
213 673 8
213 928 -1
213 990 -4
213 1037 -7
213 1245 -4
213 1263 6
213 1359 2
213 1742 3
213 1775 -1
213 2126 1
213 2299 -6
213 2414 -8
213 2668 -7
213 2769 -9
213 3304 8
213 3561 1
213 3619 3
213 3733 -5
213 3977 -3
213 4043 7
213 4738 -3
213 4937 10
213 4983 8
214 215 7
214 222 5
214 359 -4
214 477 2
214 521 1
214 656 1
214 773 -10
214 1160 2
214 1514 -3
214 1748 10
214 1758 -10
214 1892 -7
214 2547 -2
214 2834 5
214 3131 2
214 3154 2
214 3239 1
214 3287 2
214 3453 4
214 3791 -10
214 3817 -3
214 4227 9
214 4676 2
214 4771 3
215 216 -6
215 396 -7
215 640 6
215 696 5
215 868 1
215 880 -5
215 884 -8
215 1370 -4
215 1482 -2
215 1537 2
215 1539 8
215 1578 2
215 2474 -6
215 2544 -6
215 2639 1
215 2897 1
215 2923 5
215 3568 10
215 3575 9
215 4146 -3
215 4609 -9
215 4722 9
215 4941 10
215 4959 1
216 217 2
216 411 4
216 419 2
216 595 8
216 769 -1
216 839 6
216 844 -3
216 994 -2
216 1043 -3
216 1075 -5
216 1190 5
216 1382 9
216 2335 -9
216 2365 -2
216 2506 -7
216 2583 -7
216 2915 -6
216 3059 -4
216 3757 7
216 3846 -7
216 4049 -7
216 4625 8
216 4931 1
216 4994 6
217 218 9
217 633 10
217 863 -10
217 1248 5
217 1349 -6
217 1518 -3
217 1775 7
217 1976 -5
217 2011 -10
217 2186 -2
217 2427 -6
217 2438 8
217 2647 -6
217 2705 -7
217 2948 -2
217 3464 5
217 3584 1
217 3933 -5
217 4160 -10
217 4175 5
217 4474 8
217 4890 2
217 4919 -8
217 4996 -5
218 219 10
218 350 1
218 564 -5
218 789 -1
218 822 6
218 953 7
218 1276 -3
218 1520 -4
218 1546 3
218 1846 10
218 1935 -9
218 2204 -7
218 2211 -3
218 2716 4
218 2797 6
218 2864 -10
218 2868 9
218 3432 -2
218 3457 1
218 3467 -2
218 3546 10
218 4004 -2
218 4570 -7
218 4613 7
219 220 3
219 388 -9
219 660 1
219 730 3
219 794 2
219 849 -5
219 1099 10
219 1217 1
219 1797 -9
219 1842 -6
219 2497 -8
219 2619 -1
219 2621 -1
219 3039 -9
219 3240 5
219 3321 5
219 3710 7
219 3879 -1
219 4073 9
219 4176 8
219 4278 -8
219 4705 1
219 4810 -4
219 4997 -5
220 221 7
220 438 -1
220 1078 -2
220 1801 -9
220 1844 -2
220 1955 7
220 2096 5
220 2314 8
220 2789 -1
220 2869 -1
220 2941 -1
220 2970 6
220 3065 9
220 3478 10
220 3508 -9
220 3622 3
220 3675 -10
220 3925 10
220 4128 8
220 4494 -6
220 4674 8
220 4706 7
220 4772 1
220 4839 8
221 222 -8
221 266 10
221 1212 7
221 1459 9
221 1723 -6
221 1863 -2
221 1929 1
221 2086 9
221 2138 -1
221 2414 -2
221 2573 3
221 2656 -5
221 3200 -8
221 3364 -10
221 3624 6
221 3710 -10
221 3726 -8
221 3878 5
221 3887 -1
221 4051 -6
221 4244 7
221 4728 1
221 4795 -1
221 4982 -8
222 223 1
222 575 3
222 596 -1
222 825 1
222 855 -7
222 1950 -3
222 2011 8
222 2254 1
222 3004 -5
222 3199 -4
222 3522 3
222 4037 3
222 4376 3
222 4450 -9
222 4542 1
222 4543 -1
222 4726 3
222 4763 1
222 4766 8
222 4774 2
222 4778 -4
222 4891 -5
222 4943 4
222 4961 -3
223 224 5
223 327 -2
223 511 9
223 564 -5
223 927 6
223 1188 9
223 1234 3
223 1396 -6
223 1548 -8
223 2090 -2
223 2121 9
223 2211 10
223 2284 -3
223 2400 1
223 2543 -5
223 2907 -6
223 3017 2
223 3092 10
223 3167 -5
223 4137 -10
223 4279 -5
223 4530 9
223 4588 8
223 4726 10
224 225 4
224 241 -4
224 344 -2
224 351 10
224 433 -6
224 512 4
224 556 -2
224 933 -8
224 1043 -1
224 1061 -9
224 1341 5
224 1547 -9
224 2225 3
224 2390 -8
224 2460 -2
224 2852 1
224 2953 1
224 3063 5
224 3178 -10
224 3727 -2
224 4116 1
224 4181 -6
224 4692 1
224 4800 -5
225 226 -2
225 308 7
225 896 4
225 1299 8
225 1301 5
225 1735 5
225 1779 4
225 2295 10
225 2495 -3
225 2720 5
225 2806 7
225 2818 9
225 3404 -6
225 3501 -3
225 3620 2
225 3818 8
225 3993 3
225 4204 -3
225 4372 1
225 4556 -10
225 4670 1
225 4758 3
225 4843 1
225 4963 -10
226 227 1
226 429 1
226 568 5
226 975 -1
226 1010 -7
226 1168 -3
226 1355 -2
226 1506 7
226 1832 -1
226 1909 -6
226 2180 4
226 2277 1
226 2799 5
226 3340 -7
226 3471 -8
226 3493 -8
226 3557 -2
226 3839 1
226 3881 -8
226 4308 6
226 4355 -6
226 4617 -5
226 4659 -5
226 4757 2
227 228 -3
227 388 -7
227 488 -7
227 580 2
227 740 -7
227 1042 -2
227 1131 9
227 1182 4
227 1192 1
227 1347 -3
227 1384 6
227 1552 8
227 2024 5
227 2232 -6
227 2938 10
227 2951 1
227 2963 -6
227 3258 4
227 3516 10
227 3770 4
227 4137 10
227 4407 -6
227 4468 7
227 4918 4
228 229 -9
228 268 4
228 340 5
228 419 -4
228 884 9
228 1599 -3
228 1796 -5
228 1901 -10
228 1989 10
228 1993 4
228 2375 7
228 2694 -2
228 2806 3
228 3345 4
228 3527 7
228 3561 -9
228 3625 4
228 3868 -8
228 4006 -7
228 4180 6
228 4314 4
228 4582 -4
228 4659 4
228 4901 6
229 230 9
229 306 -7
229 564 -3
229 594 9
229 653 4
229 748 -3
229 799 -3
229 802 2
229 814 10
229 877 7
229 1222 2
229 1483 9
229 1628 5
229 1725 9
229 2076 3
229 2128 -7
229 2407 -9
229 2558 -2
229 2750 10
229 3137 -2
229 3513 -6
229 3950 10
229 3997 1
229 4050 8
230 231 10
230 509 4
230 619 5
230 782 -2
230 1264 5
230 1409 -6
230 1683 1
230 1703 2
230 2065 -9
230 2365 1
230 2640 1
230 3024 3
230 3025 7
230 3217 -4
230 3249 9
230 3437 9
230 3581 5
230 3713 10
230 4142 10
230 4327 -5
230 4353 8
230 4373 -5
230 4615 -10
230 4830 7
231 232 -7
231 262 -7
231 308 4
231 640 8
231 1315 8
231 1878 1
231 2090 5
231 2256 1
231 2356 1
231 2512 -3
231 2753 -10
231 2880 4
231 2915 -10
231 2950 -9
231 3063 -2
231 3123 -1
231 3301 -8
231 3384 -2
231 3488 -10
231 3591 -1
231 3689 7
231 3766 9
231 4010 2
231 4978 -3
232 233 1
232 235 1
232 340 3
232 797 8
232 1235 5
232 1310 8
232 1327 2
232 1405 5
232 1474 1
232 1778 -4
232 1962 10
232 2944 -2
232 3441 -5
232 3443 -7
232 3527 5
232 3784 -6
232 3954 -5
232 3992 6
232 4113 -3
232 4376 4
232 4704 -6
232 4780 2
232 4781 1
232 4934 4
233 234 6
233 480 10
233 538 -8
233 583 3
233 613 7
233 1356 6
233 1875 1
233 2569 -6
233 3102 10
233 3103 -8
233 3327 1
233 3366 9
233 3491 -4
233 3567 -8
233 3621 10
233 3659 -9
233 3818 4
233 3824 1
233 3953 6
233 4483 1
233 4592 -9
233 4664 -3
233 4751 -6
233 4842 6
234 235 -10
234 446 -6
234 1005 -3
234 1382 1
234 1835 -4
234 1867 -8
234 1891 5
234 2693 -4
234 2943 5
234 3160 8
234 3175 -7
234 3274 -6
234 3451 -3
234 3520 4
234 3553 3
234 3571 10
234 3732 8
234 3815 1
234 3909 -7
234 3959 5
234 4107 -3
234 4469 -3
234 4514 -8
234 4857 9
235 236 4
235 261 8
235 639 -7
235 726 2
235 1092 -7
235 1212 5
235 1347 1
235 1450 2
235 1589 -10
235 1805 1
235 1816 2
235 1875 -10
235 2116 1
235 2390 -8
235 2841 9
235 2872 1
235 2908 5
235 3076 7
235 3425 -3
235 3659 -1
235 3944 -2
235 3994 -5
235 4534 7
235 4918 4
236 237 7
236 510 -7
236 573 -2
236 656 5
236 665 10
236 752 -8
236 979 -8
236 1053 6
236 1632 1
236 1659 10
236 2006 -6
236 2277 -6
236 2539 5
236 2562 -4
236 2705 8
236 3033 1
236 3110 -9
236 3297 1
236 3320 -10
236 3592 -2
236 3629 9
236 4760 6
236 4773 7
236 4965 -9
237 238 -8
237 701 1
237 1009 -1
237 1349 -4
237 1699 -5
237 1715 -6
237 1783 3
237 1807 -9
237 1921 10
237 1964 -2
237 1979 3
237 2324 -5
237 2499 -5
237 2628 1
237 2992 1
237 3115 -7
237 3219 2
237 3274 -7
237 3466 3
237 3947 -4
237 4202 -7
237 4349 -1
237 4487 1
237 4700 -2
238 239 -9
238 526 -1
238 585 4
238 610 -4
238 800 -3
238 911 -1
238 1051 -4
238 1506 5
238 1874 7
238 2008 -7
238 2139 4
238 2412 -2
238 2780 -10
238 3277 -1
238 3381 8
238 3496 -9
238 3569 8
238 3661 9
238 3724 -5
238 3849 6
238 3876 10
238 3983 -3
238 4494 -7
238 4884 9
239 240 2
239 282 9
239 563 -1
239 584 1
239 632 3
239 633 7
239 1028 1
239 1075 2
239 1466 3
239 1849 8
239 1992 -5
239 2865 -8
239 2978 1
239 3102 -2
239 3225 -6
239 3444 9
239 3464 3
239 3503 -4
239 3808 -7
239 3964 -2
239 4067 1
239 4355 3
239 4780 -2
239 4853 -1
240 241 2
240 246 2
240 586 -10
240 703 -1
240 939 10
240 1321 -2
240 1599 5
240 2046 -2
240 2047 2
240 2119 -2
240 2190 2
240 2218 1
240 2291 9
240 2348 -1
240 2401 1
240 2634 2
240 3063 7
240 4153 -5
240 4526 -5
240 4544 -8
240 4559 -3
240 4708 -7
240 4715 9
240 4889 5
241 242 4
241 887 -2
241 1151 -5
241 1298 -2
241 1384 6
241 1686 1
241 1890 3
241 2052 1
241 2147 -2
241 2760 10
241 3141 10
241 3145 -9
241 3222 7
241 3333 -10
241 3373 -8
241 3482 -2
241 3492 2
241 3681 -4
241 4175 1
241 4239 9
241 4264 1
241 4286 9
241 4408 -7
241 4832 2
242 243 1
242 375 -1
242 520 9
242 661 -7
242 877 7
242 1381 9
242 1520 7
242 1545 -10
242 1571 4
242 1633 -4
242 1774 3
242 2163 -9
242 2314 -7
242 2633 -8
242 2669 -4
242 2853 5
242 3138 3
242 3264 -3
242 3313 1
242 3392 -1
242 3721 7
242 4832 4
242 4915 -8
242 4964 1
243 244 -8
243 326 -5
243 499 -9
243 627 -8
243 651 -10
243 900 3
243 1141 10
243 2061 6
243 2185 8
243 2371 1
243 2490 -2
243 2612 5
243 2663 -6
243 2665 6
243 2882 -9
243 3029 -10
243 3235 -1
243 3302 -6
243 3312 10
243 3878 1
243 3889 3
243 4171 9
243 4790 2
243 4837 -5
244 245 5
244 348 -10
244 549 -10
244 677 4
244 1024 7
244 1243 -4
244 1343 -6
244 1695 1
244 1738 10
244 1849 -3
244 2175 7
244 2183 -7
244 2288 7
244 2441 10
244 2639 -8
244 2740 -3
244 3382 -1
244 3433 -10
244 4143 1
244 4340 -8
244 4415 -2
244 4688 6
244 4825 -10
244 4938 -1
245 246 -5
245 266 5
245 290 3
245 378 7
245 451 3
245 1068 6
245 1117 8
245 1141 2
245 1469 2
245 1823 -3
245 2256 1
245 2279 -9
245 2697 4
245 2857 -10
245 2894 9
245 3074 7
245 3459 -2
245 4068 7
245 4265 -4
245 4275 4
245 4293 6
245 4493 -3
245 4756 2
245 4804 7
246 247 -3
246 431 10
246 569 -10
246 610 -8
246 701 -4
246 966 -6
246 1176 -5
246 1328 2
246 1416 -1
246 1837 5
246 1843 -4
246 1989 5
246 2165 4
246 2708 -4
246 2762 -2
246 2922 -7
246 3254 1
246 3457 3
246 3895 -2
246 4107 10
246 4153 -7
246 4236 -9
246 4336 -8
246 4373 10
247 248 4
247 386 2
247 1078 10
247 1336 6
247 1522 -8
247 1664 1
247 1871 -7
247 1910 4
247 2156 -7
247 2207 5
247 2331 10
247 2896 9
247 3032 -4
247 3201 -2
247 3230 -2
247 3624 8
247 3626 8
247 3776 -10
247 3790 5
247 3880 10
247 4064 4
247 4108 8
247 4499 10
247 4852 -4
248 249 8
248 856 5
248 1040 1
248 1177 -1
248 1683 6
248 1787 2
248 1789 7
248 1901 3
248 1929 -2
248 2089 5
248 2158 -5
248 2167 1
248 2448 -1
248 2929 -2
248 2932 7
248 3484 3
248 3488 -10
248 3596 1
248 3602 10
248 3724 6
248 3760 2
248 4346 -6
248 4383 -2
248 4599 -4
249 250 1
249 914 -4
249 1155 8
249 1579 -6
249 1626 6
249 1738 -1
249 2038 3
249 2410 5
249 2735 1
249 2815 1
249 2923 -10
249 3200 3
249 3256 6
249 3761 -10
249 3801 2
249 3832 -8
249 3964 -9
249 4225 7
249 4302 4
249 4335 3
249 4358 7
249 4472 -3
249 4586 -3
249 4624 -7
250 251 4
250 389 4
250 616 3
250 763 10
250 996 8
250 1328 2
250 1633 1
250 1881 9
250 1898 10
250 1947 8
250 3113 -2
250 3115 -4
250 3144 5
250 3189 -7
250 3400 -2
250 3666 -6
250 3748 1
250 3876 6
250 4118 10
250 4243 10
250 4846 10
250 4900 -7
250 4919 -7
250 4968 1
251 252 10
251 379 1
251 542 7
251 714 -3
251 1038 6
251 1097 7
251 1125 -2
251 1388 3
251 1790 6
251 2061 6
251 2112 -3
251 2228 3
251 2232 5
251 2498 3
251 2546 -10
251 2668 3
251 2715 7
251 3084 3
251 3521 -9
251 3634 8
251 3738 -8
251 4093 -6
251 4703 -9
251 4997 -6
252 253 6
252 290 -8
252 609 -5
252 772 -9
252 940 -8
252 1153 -1
252 1248 -10
252 1556 -4
252 1842 -2
252 1922 -9
252 2193 -10
252 2413 1
252 2758 2
252 2844 9
252 2981 1
252 3204 5
252 3471 -2
252 3577 2
252 3887 -4
252 3950 1
252 4031 1
252 4088 -2
252 4286 -3
252 4764 5
253 254 7
253 566 4
253 625 9
253 661 -3
253 854 -3
253 1041 -10
253 1342 -9
253 1632 3
253 2139 -7
253 2185 5
253 2621 2
253 2641 9
253 2664 -7
253 2768 7
253 3044 -4
253 3082 -10
253 3169 2
253 3423 9
253 3475 5
253 4056 7
253 4072 3
253 4679 -9
253 4735 -4
253 4928 5
254 255 -1
254 456 10
254 545 1
254 964 -10
254 1054 -7
254 1327 6
254 1460 8
254 2188 1
254 2400 -1
254 2485 -8
254 2494 6
254 2624 4
254 3005 3
254 3180 -4
254 3248 9
254 3474 2
254 3506 -3
254 3635 -1
254 3948 1
254 4018 8
254 4233 8
254 4237 6
254 4769 8
254 4873 -10
255 256 6
255 369 1
255 464 3
255 1031 3
255 1080 10
255 1264 10
255 1538 5
255 1604 -2
255 1605 2
255 1866 10
255 2320 -7
255 2407 -2
255 2972 1
255 3260 -8
255 3287 -2
255 3322 8
255 3324 10
255 3360 -9
255 4136 5
255 4332 3
255 4350 -10
255 4646 -6
255 4648 6
255 4711 -10
256 257 3
256 344 6
256 570 -10
256 592 2
256 779 10
256 875 -9
256 1094 9
256 1107 8
256 1204 -1
256 1563 -3
256 1577 10
256 1751 -2
256 1777 -7
256 1861 10
256 2206 -5
256 3289 -1
256 3367 4
256 3612 7
256 3721 9
256 3888 3
256 4163 2
256 4327 -7
256 4776 1
256 4878 -7
257 258 -4
257 380 -9
257 578 -1
257 1117 6
257 1286 -5
257 2003 1
257 2248 -8
257 2366 3
257 2798 -10
257 2922 -3
257 2943 9
257 3016 3
257 3264 -5
257 3539 8
257 3544 -7
257 3577 5
257 3623 6
257 3668 -2
257 3930 -6
257 4043 -2
257 4096 -2
257 4247 -4
257 4594 4
257 4785 7
258 259 1
258 277 -6
258 291 -2
258 434 10
258 583 -4
258 1051 8
258 1199 3
258 1594 -9
258 1811 -8
258 1847 5
258 2106 2
258 2845 -4
258 2935 1
258 3358 10
258 3477 5
258 3870 7
258 4208 1
258 4382 6
258 4485 5
258 4494 1
258 4544 -1
258 4648 2
258 4849 -8
258 4992 10
259 260 8
259 328 -8
259 407 2
259 444 2
259 848 8
259 1061 -2
259 1220 -2
259 1503 10
259 1532 -8
259 1805 1
259 1830 -4
259 1928 -9
259 2043 -8
259 2086 10
259 2115 4
259 2254 -2
259 2312 2
259 2988 5
259 3083 -2
259 3499 -2
259 3644 -8
259 4101 6
259 4953 3
259 4990 -3
260 261 5
260 317 -1
260 695 7
260 720 1
260 786 5
260 1010 7
260 1261 1
260 1310 -1
260 1431 -9
260 1650 1
260 1958 10
260 2549 7
260 2679 8
260 2723 1
260 3305 4
260 3311 -8
260 3317 -2
260 3685 -7
260 3862 8
260 3919 -9
260 4506 -10
260 4572 -8
260 4766 7
260 4884 -4
261 262 -5
261 660 -3
261 728 -4
261 918 -4
261 929 2
261 1064 -5
261 1105 10
261 1134 -2
261 1275 4
261 1746 10
261 1778 6
261 1925 2
261 2220 1
261 2362 6
261 2523 1
261 2800 -5
261 2849 -10
261 3324 10
261 3749 10
261 4057 -4
261 4058 5
261 4149 -2
261 4412 2
261 4740 -5
262 263 -6
262 541 8
262 796 -8
262 1047 -4
262 1235 -1
262 1316 10
262 1532 8
262 1774 8
262 1873 1
262 1999 7
262 2002 -10
262 2350 9
262 2371 -7
262 2412 1
262 2784 -3
262 2882 1
262 2962 3
262 3245 -6
262 3304 7
262 3813 -3
262 4060 -8
262 4194 3
262 4719 2
262 4726 -5
263 264 1
263 781 6
263 1477 -8
263 1666 -7
263 1687 -5
263 1714 -9
263 1735 -9
263 1898 -4
263 1914 -7
263 1995 8
263 2075 -1
263 2145 -4
263 2419 -9
263 2465 -7
263 2551 -9
263 2740 -5
263 3144 7
263 3182 -5
263 3311 -10
263 3426 -3
263 4293 10
263 4395 8
263 4523 -8
263 4552 1
264 265 -6
264 323 -3
264 358 2
264 471 -2
264 481 -8
264 626 1
264 747 -9
264 818 7
264 1112 4
264 1219 4
264 1425 3
264 1550 7
264 1874 1
264 2160 -6
264 2404 2
264 2619 -1
264 3129 4
264 3304 4
264 3346 -4
264 3723 4
264 4502 1
264 4527 5
264 4791 -7
264 4930 -4
265 266 1
265 334 -6
265 362 6
265 448 -5
265 482 -7
265 677 1
265 828 5
265 856 9
265 916 -5
265 1402 -1
265 1596 -5
265 1670 -5
265 1705 3
265 2111 1
265 2241 -10
265 2699 9
265 2723 6
265 2778 -8
265 2889 1
265 2978 -2
265 3226 4
265 3580 2
265 3670 -2
265 4643 -5
266 267 -8
266 296 -4
266 413 2
266 669 -9
266 747 -7
266 861 1
266 894 1
266 1406 9
266 1996 1
266 2059 -4
266 2065 7
266 2169 -3
266 2568 2
266 2850 2
266 3202 -7
266 3274 2
266 3363 1
266 3684 10
266 3730 7
266 3740 8
266 4482 5
266 4632 -1
266 4643 10
266 4651 8
267 268 8
267 292 2
267 561 -3
267 695 10
267 920 7
267 1148 -3
267 1537 -3
267 1642 -6
267 1834 10
267 1944 10
267 2412 2
267 2558 -6
267 2612 4
267 2871 6
267 2929 -6
267 3110 -9
267 3186 8
267 3719 -4
267 3827 10
267 4379 1
267 4413 9
267 4448 4
267 4462 4
267 4608 -4
268 269 5
268 733 6
268 786 -10
268 956 9
268 1065 -4
268 1150 -9
268 1213 1
268 1491 -7
268 1568 -6
268 1778 5
268 1826 9
268 2135 -1
268 2242 3
268 2471 9
268 2586 6
268 3314 10
268 3416 2
268 3805 10
268 4183 1
268 4282 6
268 4596 9
268 4780 3
268 4885 -8
268 4930 4
269 270 1
269 316 10
269 605 -8
269 755 -5
269 932 -3
269 1016 -3
269 1081 -3
269 1292 1
269 1383 -5
269 1671 -5
269 2012 8
269 2889 -5
269 3109 9
269 3169 2
269 3418 3
269 3508 -2
269 3561 4
269 3655 -2
269 3673 -3
269 3950 -7
269 4364 6
269 4399 -7
269 4743 2
269 4907 1
270 271 -4
270 465 4
270 477 3
270 509 -7
270 990 -10
270 1017 8
270 1341 -4
270 1813 4
270 2278 9
270 2378 3
270 2406 -1
270 2623 -8
270 2727 -8
270 2808 8
270 3113 8
270 3128 2
270 3183 6
270 3233 -9
270 4194 4
270 4249 1
270 4381 1
270 4538 -8
270 4747 -9
270 4784 1
271 272 -8
271 298 8
271 643 10
271 1088 -9
271 1094 5
271 1120 1
271 1225 -2
271 1485 10
271 1516 -2
271 2183 6
271 2334 4
271 2490 2
271 2654 -8
271 2668 10
271 2846 -2
271 3546 5
271 3578 -6
271 3628 1
271 4136 -3
271 4147 2
271 4259 1
271 4342 -4
271 4941 7
271 4945 3
272 273 -10
272 284 -3
272 455 6
272 1203 5
272 1368 -5
272 1617 -7
272 1715 4
272 1793 -3
272 1975 -10
272 2115 6
272 2489 7
272 2648 3
272 2671 -9
272 2788 -7
272 3028 5
272 3139 -5
272 3597 6
272 3628 -7
272 3690 5
272 3710 -6
272 3729 -5
272 3868 -2
272 3911 4
272 4487 4
273 274 10
273 291 10
273 639 9
273 770 -5
273 982 5
273 1116 8
273 1283 9
273 1524 5
273 1961 1
273 2028 -1
273 2362 4
273 2390 7
273 2736 -7
273 2831 5
273 2992 4
273 3567 6
273 4109 10
273 4157 -3
273 4191 1
273 4444 -6
273 4590 1
273 4714 -3
273 4732 -1
273 4734 -4
274 275 8
274 434 -3
274 517 -7
274 531 8
274 1042 10
274 1201 8
274 1978 -2
274 2085 -4
274 2401 -9
274 2511 10
274 2686 7
274 2690 -2
274 2932 1
274 3057 -8
274 3662 -7
274 3799 -4
274 4020 -9
274 4063 9
274 4311 2
274 4423 9
274 4447 -2
274 4597 2
274 4714 3
274 4926 2
275 276 -4
275 451 7
275 577 3
275 806 -1
275 1125 3
275 1149 -5
275 1317 -1
275 1372 -2
275 1805 2
275 1998 5
275 2188 3
275 2339 -1
275 2369 1
275 2761 1
275 2921 7
275 3122 8
275 3281 -7
275 3329 -1
275 3416 -8
275 4054 -10
275 4397 7
275 4520 -3
275 4786 -6
275 4894 9
276 277 2
276 607 -1
276 1097 2
276 1236 -4
276 1246 1
276 1366 4
276 1397 1
276 1497 1
276 1567 9
276 1732 -8
276 1827 8
276 1854 -10
276 1946 -5
276 1979 -6
276 2237 6
276 2651 4
276 2672 -2
276 3057 1
276 3803 7
276 4153 1
276 4320 9
276 4505 -1
276 4760 4
276 4763 1
277 278 -5
277 286 10
277 396 -4
277 544 6
277 572 2
277 909 10
277 1018 10
277 1127 -4
277 1316 -8
277 1539 7
277 1737 2
277 2297 -9
277 2697 -2
277 2764 -4
277 3055 -8
277 3080 -1
277 3106 5
277 3274 -10
277 3489 -8
277 3864 10
277 4076 1
277 4620 8
277 4654 -5
277 4902 5
278 279 4
278 296 3
278 332 -1
278 354 8
278 412 6
278 630 2
278 968 1
278 1019 -2
278 1046 5
278 1290 -7
278 2140 4
278 2167 9
278 2803 4
278 3372 -7
278 3533 -6
278 3646 3
278 3864 5
278 3975 1
278 4066 -2
278 4177 7
278 4369 -7
278 4396 -3
278 4586 -2
278 4877 4
279 280 -9
279 485 1
279 573 3
279 720 -7
279 730 -1
279 828 -2
279 960 1
279 1078 5
279 1402 6
279 1581 6
279 1678 7
279 1714 2
279 1973 8
279 2092 -1
279 2237 -9
279 2246 1
279 2919 -2
279 3229 8
279 4012 -4
279 4118 2
279 4136 -7
279 4187 8
279 4348 -8
279 4593 7
280 281 -6
280 306 2
280 684 4
280 1097 -2
280 1261 -1
280 1552 9
280 1573 3
280 1719 3
280 1762 -5
280 1829 10
280 1897 8
280 1918 -5
280 2237 -10
280 2638 -10
280 2653 7
280 2831 -9
280 3160 3
280 3402 -3
280 4361 -1
280 4371 5
280 4408 -7
280 4717 1
280 4832 -5
280 4924 6
281 282 -8
281 335 8
281 368 8
281 539 -8
281 575 -3
281 847 -2
281 1127 8
281 1159 -8
281 1456 2
281 1624 10
281 2008 -9
281 2525 -7
281 2599 -9
281 2738 -7
281 2832 1
281 3101 6
281 3219 4
281 3269 9
281 3634 -9
281 3642 1
281 3782 6
281 3865 5
281 4479 10
281 4659 -8
282 283 -2
282 356 -3
282 430 -3
282 492 -9
282 543 7
282 565 7
282 704 8
282 1097 4
282 1332 5
282 1477 -7
282 1825 10
282 2148 -4
282 2419 -1
282 2839 -10
282 3116 7
282 3212 3
282 3332 -7
282 3491 4
282 3623 -9
282 3684 -1
282 3728 9
282 3733 4
282 4320 5
282 4631 8
283 284 -2
283 675 1
283 716 -2
283 896 10
283 1310 3
283 1384 2
283 1906 1
283 2031 -9
283 2213 -7
283 2283 -7
283 2369 -3
283 2515 3
283 2567 10
283 2591 -3
283 2761 9
283 2884 -9
283 2932 9
283 3028 8
283 3508 10
283 4049 -3
283 4113 1
283 4114 10
283 4560 9
283 4982 1
284 285 -3
284 393 5
284 945 -2
284 1054 1
284 1146 8
284 1467 5
284 1784 -8
284 1795 -5
284 2395 3
284 2421 4
284 2561 7
284 2694 10
284 2729 8
284 2762 4
284 3852 2
284 3970 -3
284 4316 4
284 4361 5
284 4458 9
284 4468 -6
284 4548 -1
284 4645 -10
284 4778 5
284 4956 1
285 286 9
285 431 -7
285 997 -2
285 1053 1
285 1280 1
285 1693 4
285 1752 3
285 1823 -9
285 1991 -5
285 2020 -6
285 2489 -6
285 2684 6
285 2695 1
285 2711 -2
285 2735 6
285 2902 4
285 2923 1
285 2941 -10
285 3481 -3
285 3554 5
285 3744 4
285 4114 5
285 4551 7
285 4672 -9
286 287 3
286 504 4
286 505 -3
286 655 -1
286 1034 -2
286 1170 -4
286 1278 -3
286 1394 -3
286 2071 -2
286 2617 4
286 2626 -3
286 2741 8
286 3342 1
286 3369 -2
286 3466 4
286 3968 1
286 4068 -9
286 4410 7
286 4419 1
286 4486 7
286 4523 -7
286 4578 -2
286 4644 10
286 4889 -10
287 288 -3
287 484 -1
287 586 -2
287 738 10
287 777 -5
287 840 6
287 1112 -5
287 1282 7
287 1770 8
287 1826 6
287 1832 -5
287 1984 2
287 2441 -6
287 2527 1
287 2733 -6
287 2820 8
287 2840 -3
287 3540 1
287 3696 8
287 4088 10
287 4134 -5
287 4631 9
287 4810 -3
287 4939 -6
288 289 -10
288 519 3
288 869 10
288 1009 2
288 1063 7
288 1432 2
288 1706 -1
288 2100 -9
288 2105 10
288 2145 10
288 2162 4
288 2205 -2
288 2219 -5
288 2364 -5
288 2557 6
288 2791 7
288 3464 -8
288 3615 9
288 3622 1
288 3943 -3
288 4032 4
288 4284 6
288 4759 5
288 4852 4
289 290 -2
289 398 -1
289 516 4
289 627 2
289 883 8
289 903 -1
289 1228 -2
289 1545 9
289 1816 -1
289 1955 1
289 1965 5
289 2204 1
289 2267 2
289 2508 -7
289 2660 -5
289 2883 -1
289 2954 1
289 3195 4
289 3321 10
289 3433 9
289 4297 1
289 4516 -7
289 4555 -6
289 4783 -7
290 291 -8
290 527 8
290 1231 -4
290 1365 -2
290 1610 9
290 2028 8
290 2280 -1
290 2420 8
290 2572 5
290 2577 2
290 2579 -1
290 3323 5
290 3431 7
290 3442 9
290 3466 9
290 3587 6
290 3738 -8
290 3919 4
290 3927 -8
290 3930 7
290 4226 8
290 4238 -1
290 4448 1
290 4618 -2
291 292 -3
291 464 7
291 627 -8
291 1045 8
291 1155 1
291 1386 -10
291 1667 2
291 1683 -1
291 1715 6
291 1836 3
291 2186 2
291 2514 -4
291 2763 6
291 2865 10
291 3134 -2
291 3172 8
291 3284 2
291 3639 5
291 3770 -8
291 4055 -8
291 4208 -3
291 4361 -7
291 4491 5
291 4777 8
292 293 5
292 655 2
292 843 -3
292 908 7
